qS312,-1 9 -2;-1 4 -4;-1 2 -8;-1 6 -16;, 4, 5, 0.2306459391980578, 0, 0.0, 0.012814460506024097, 0.016636969475409834, 0.011392138284090908, 0.007467390000000001, 0.00666826774, 0.0038491708730769227, 0.011416020056179777, 0.008521346159663866, 0.009858323088235295, 0.008755225801724139, 0.008567667692307693, 0.003679733992673992, 0.00458790204587156, 0.005050794829145729, 0.006147926926380368, 84, 105, 1535, 58, 53, 6807, 98, 72, 2018, 3946, 2004, 8754, 6833, 1509, 3456
qS477,-1 7 -2;-1 9 -4;-1 8 -8;-1 2 -16;, 0, 13, 0.8925359424655478, 2, 0.0011714174150722373, 0.0042180347154811716, 0.0036027858633093527, 0.0020902918977035493, 0.0019881429085487077, 0.0021992806695842453, 0.0024584292063882063, 0.0019913429625246547, 0.0014252829686609686, 0.0017973744631956915, 0.004554290568181818, 0.003023988640483384, 0.0031705874430379747, 0.003527795415492958, 0.0021208441059322033, 0.003220814805732484, 42, 45, 1146, 1143, 2248, 1146, 1498, 2600, 1495, 39, 39, 42, 45, 2248, 1143
qS194,-1 46 -2;-1 1 -4;-1 3 -8;-1 10 -16;, 2, 10, 0.6116652338230119, 9, 0.0224147673761537, 0.008553214367521367, 0.010831566440860215, 0.010050648280000001, 0.009019393963963965, 0.012198510182926827, 0.009457388443396227, 0.005261994772020725, 0.005289442189473684, 0.0039095111484375, 0.0033078012983606556, 0.004311875478632479, 0.00668892792, 0.014331555157142859, 0.010669993294736843, 0.007477103425373134, 62, 106, 137, 93, 169, 137, 5239, 5327, 78, 18, 18, 62, 106, 169, 93
qS151,-1 7 -2;-1 3 -4;-1 10 -8;-1 8 -16;, 0, 11, 0.7081884394986544, 3, 0.00482897384305835, 0.006329397012658227, 0.0060649500606060605, 0.004001508722222222, 0.0036160186402877693, 0.0029429582029411763, 0.0031233742336448595, 0.003822968591603054, 0.0033378937532894735, 0.007958215267716534, 0.007921469139534884, 0.007163902435714285, 0.005299781661375662, 0.004257175621276596, 0.002376468429928741, 0.0041206392520325204, 75, 69, 1137, 1485, 2548, 1346, 1131, 2200, 1196, 128, 134, 63, 63, 2200, 1131
qS760,-1 9 -2;-1 47 -4;-1 2 -8;-1 6 -16;, 0, 2, 0.17487000178046846, 2, 0.0017211703958691911, 0.0061894449753086426, 0.00939758251401869, 0.008554102786324787, 0.007080175244897959, 0.011655657360465116, 0.005030989251256281, 0.010730528808510638, 0.008434065184873949, 0.009746071427184467, 0.0077434482, 0.008284153636363638, 0.005483629697297297, 0.006884424574193548, 0.008107286483870968, 0.008863335078947368, 46, 59, 1507, 38, 43, 3724, 70, 62, 1023, 1966, 999, 4686, 3732, 1499, 2461
qS673,-1 9 -2;-1 1 -4;-1 3 -8;-1 47 -16;, 2, 9, 0.5701769863217989, 10, 0.6938775510204082, 9.015990503715937E-4, 0.0029279182074927954, 0.003085107110091743, 7.053553995771671E-4, 7.418645504451038E-4, 7.955700270485282E-4, 0.004958157183168317, 0.0026201796806282723, 7.580581775976418E-4, 6.004331584633854E-4, 7.931768445678033E-4, 0.003603556708633093, 0.003745819220973783, 0.0037352254328358206, 0.003859524049808429, 7, 8, 40, 6, 6, 6, 26, 27, 10, 14, 10, 48, 45, 55, 55
qS608,-1 46 -2;-1 3 -4;-1 8 -8;-1 6 -16;, 0, 13, 0.5964629262311107, 2, 0.010071273628757359, 0.01306413414285714, 0.017344291931034483, 0.011854376329411763, 0.009083103360360362, 0.008416132142857144, 0.010647717063829786, 0.0067376883092105265, 0.006875590705479453, 0.007360106218309859, 0.009714086893203884, 0.008847493263157894, 0.010983635315217392, 0.011635781581395348, 0.006771818953333333, 0.008872056495575221, 128, 193, 1196, 1131, 2200, 1196, 5513, 6517, 5315, 63, 63, 128, 193, 2200, 1131
qS751,-1 7 -2;-1 46 -4;-1 4 -8;-1 2 -16;, 8, 3, 0.14934999202495752, 12, 0.9148972898325566, 0.04767679780952381, 0.05623005111111111, 0.086751377, 0.05499152652631579, 0.05891284838888888, 0.06039738835294117, 0.05273692605263158, 0.05022145609999999, 0.0535125859, 0.05888845041176471, 0.06557206116666667, 0.06766613106666666, 0.054386792105263156, 0.05664886594444444, 0.05637647455555555, 5390, 5006, 5393, 5880, 5880, 5393, 4901, 5390, 10201, 10694, 10691, 5396, 4904, 5883, 5886
qS337,-1 46 -2;-1 8 -4;-1 2 -8;-1 6 -16;, 2, 5, 0.45990402281049125, 6, 0.07423672103722292, 0.038133030185185185, 0.042413540416666666, 0.04073906484, 0.04270948183333333, 0.042643391333333336, 0.042390793541666666, 0.042175819333333336, 0.04068366052, 0.03635776867857143, 0.03529858727586207, 0.04362396591666667, 0.04910682268181818, 0.042199257458333334, 0.04504852708695652, 0.0336137285, 3354, 3354, 3709, 3709, 4065, 3709, 7675, 8136, 7675, 3354, 3354, 3354, 3354, 4065, 3709
qS288,-1 9 -2;-1 10 -4;-1 47 -8;-1 2 -16;, 0, 12, 0.9474102396087953, 5, 0.006889128094725512, 0.011640793333333333, 0.011150830277777777, 0.010890376136842104, 0.011149671855555557, 0.009179616107142857, 0.011696036569767443, 0.0119156245, 0.010428416546391754, 0.007181341601398601, 0.007378307411764706, 0.006689680045751634, 0.010006580237623762, 0.009092332274336283, 0.008487728983050849, 0.010958077326086956, 70, 62, 1023, 59, 46, 1507, 43, 38, 3721, 4683, 3729, 2461, 1499, 999, 1966
qS571,-1 46 -2;-1 1 -4;-1 10 -8;-1 4 -16;, 0, 13, 0.7114710415114286, 0, 0.0, 0.024005747395348838, 0.028749431888888885, 0.023277772069767444, 0.016796312333333334, 0.014957605373134328, 0.01654055873770492, 0.018368676109090907, 0.01484355686764706, 0.014121311805555556, 0.02162652078723404, 0.01984771143137255, 0.017612859824561403, 0.020951180469387758, 0.012308501597560976, 0.013681227621621621, 164, 178, 6570, 5297, 11704, 5311, 6592, 12985, 6578, 178, 164, 192, 192, 12977, 6584
qS349,-1 7 -2;-1 9 -4;-1 4 -8;-1 8 -16;, 1, 11, 0.4626072173604525, 1, 8.703220191470844E-4, 0.005238789481675393, 0.00532357195212766, 0.002969610480712166, 0.0019571414598825833, 0.0021931096187363837, 0.00266909502393617, 0.003958336540856032, 0.002790236292479109, 0.00666117740397351, 0.00841203231092437, 0.00923422310909091, 0.0051644716615384615, 0.003952186732283465, 0.003165325009493671, 0.002884520534285714, 55, 47, 1547, 1998, 3491, 1990, 1148, 2649, 1177, 78, 81, 49, 44, 3045, 1549
qS558,-1 1 -2;-1 4 -4;-1 8 -8;-1 6 -16;, 4, 6, 0.2428242404698476, 0, 0.0, 0.007458523318518519, 0.011298784505617979, 0.009213107220183486, 0.00769668036923077, 0.005776474640449438, 0.00395772505882353, 0.011447708670454547, 0.009033742821428572, 0.006135284435582823, 0.0047717721190476195, 0.005105358168367347, 0.004445072561946903, 0.004511928571428571, 0.005962345380952381, 0.004033251112903226, 92, 142, 994, 39, 36, 6489, 128, 75, 1325, 2537, 1289, 7741, 6542, 941, 2192
qS69,-1 46 -2;-1 9 -4;-1 10 -8;-1 4 -16;, 0, 13, 0.8647940792297237, 0, 0.0, 0.020316275215686276, 0.02023069348, 0.014104382661971832, 0.012876087564102563, 0.009804082343137255, 0.013401060880000001, 0.014761519753623189, 0.008067135733870967, 0.010505943239583334, 0.018073286678571426, 0.01544833346969697, 0.022231362543478263, 0.015732413338461537, 0.009872840728155339, 0.011850728364705881, 112, 119, 6839, 5509, 12237, 5516, 6854, 13575, 6847, 119, 112, 126, 126, 13567, 6846
qS336,-1 7 -2;-1 9 -4;-1 8 -8;-1 47 -16;, 0, 9, 0.5242412253789785, 3, 0.003808487486398259, 0.005555124862637362, 0.007963662503937008, 0.005083730609137056, 0.004620958753424658, 0.003562804846975089, 0.002901143913043478, 0.0033261699933554816, 0.0040958785951417005, 0.003789901106060606, 0.00605224522754491, 0.005707856258426966, 0.0049677957920792075, 0.00621887602484472, 0.0040266754497991965, 0.005662183558659217, 38, 36, 767, 1139, 1869, 1150, 996, 1728, 998, 31, 35, 42, 44, 1494, 760
qS978,-1 7 -2;-1 46 -4;-1 9 -8;-1 47 -16;, 3, 11, 0.7125086345153876, 1, 0.0010759629868732515, 0.0077196283076923075, 0.00633250237735849, 0.00827975156198347, 0.012246565581395348, 0.010553976726315788, 0.009849001029126213, 0.00730013965942029, 0.008349974758333333, 0.012279860012048192, 0.014632841373333332, 0.01076392369892473, 0.009555455247619048, 0.008304883237704917, 0.008731851826086956, 0.013899145986111111, 1496, 2457, 1504, 43, 38, 3724, 1964, 998, 1022, 70, 62, 3732, 4685, 46, 59
qS588,-1 7 -2;-1 46 -4;-1 3 -8;-1 4 -16;, 3, 8, 0.28184048869317435, 0, 0.0, 0.005383085229946524, 0.004292542888412017, 0.010204876724489796, 0.008962047214285715, 0.00961037100952381, 0.005670067909604519, 0.006645209328947368, 0.006770246540540541, 0.010468872260416666, 0.02110933183333333, 0.012627267175000002, 0.007944724023809524, 0.004194865857740586, 0.007978592716535433, 0.010656115715789474, 1499, 3392, 1583, 89, 97, 6792, 3874, 1989, 2040, 232, 148, 6876, 8685, 181, 257
qS490,-1 46 -2;-1 5 -4;-1 4 -8;-1 6 -16;, 1, 14, 1.0, 4, 7.387706855791962E-5, 0.009313835175925926, 0.014359354328571428, 0.0075758381893939394, 0.008175425766129032, 0.007001962896551725, 0.009460533084905659, 0.006541731575163399, 0.007302244430656934, 0.005710136051136364, 0.0073425643795620435, 0.006667873453333333, 0.007590256386363637, 0.01245929088888889, 0.009759047611650485, 0.006265315424999999, 9, 10, 6777, 6777, 13545, 6777, 5550, 12213, 4001, 9, 9, 9, 10, 13545, 6777
qS1090,-1 46 -2;-1 5 -4;-1 4 -8;-1 10 -16;, 1, 14, 1.0, 4, 7.392075694855116E-5, 0.008648951327586208, 0.01105481479120879, 0.006296179817610063, 0.009013824873873874, 0.007753065315384615, 0.00888515650442478, 0.006098316475609756, 0.008151001008130081, 0.006760504398648649, 0.007003149, 0.0052759702210526315, 0.010107706376237624, 0.009861728117647059, 0.009548844276190476, 0.005565789414364641, 9, 10, 6769, 6777, 13537, 6777, 5440, 12199, 3995, 9, 9, 9, 10, 13529, 6769
qS1001,-1 46 -2;-1 9 -4;-1 8 -8;-1 2 -16;, 0, 9, 0.7799513639896662, 4, 0.00858034321372855, 0.009919840554455444, 0.011320630101123597, 0.011299584033707866, 0.005196604222797928, 0.004954812198019801, 0.005508445000000001, 0.009376452542056074, 0.009719917533980584, 0.011136776010989011, 0.010773012886597938, 0.007478627231343284, 0.010230515663265306, 0.00899981994642857, 0.00610038387804878, 0.006008934461077844, 61, 64, 1165, 1143, 2248, 1146, 1501, 2603, 1498, 39, 39, 42, 45, 2248, 1143
qS158,-1 7 -2;-1 5 -4;-1 10 -8;-1 2 -16;, 0, 9, 0.8675825257163636, 3, 6.807351940095302E-4, 0.0069085222, 0.006455484832258065, 0.006991911826388888, 0.0051161557346938785, 0.0039000889034749037, 0.006632473928104575, 0.006166138030674846, 0.004254966217573222, 0.005030334189054726, 0.006518199162337663, 0.007367693664233577, 0.007015664391608391, 0.00716784245, 0.006261068196319018, 0.006934213234482758, 114, 114, 1584, 1581, 3048, 1581, 1581, 3048, 1582, 113, 114, 112, 113, 3050, 1582
qS651,-1 46 -2;-1 4 -4;-1 10 -8;-1 6 -16;, 5, 2, 0.3509772003968991, 6, 0.49981308411214953, 0.16077259528571428, 0.1808891486666667, 0.14448939200000002, 0.16539742657142859, 0.15955040671428572, 0.15771989642857145, 0.18287556233333332, 0.15910218714285712, 0.174036966, 0.1343169985, 0.17243156783333333, 0.16171522142857145, 0.20099625259999998, 0.1631500812857143, 0.176585919, 20297, 20305, 18967, 18959, 17630, 18967, 18973, 17740, 18965, 20289, 20289, 20297, 20305, 17630, 18959
qS310,-1 46 -2;-1 1 -4;-1 10 -8;-1 47 -16;, 0, 8, 0.5740099902378057, 4, 0.0023142791020597086, 0.01722695001694915, 0.01764337952631579, 0.015087066895522389, 0.010997065186813187, 0.008513962474576272, 0.01160901468965517, 0.014714388691176472, 0.014311050746478872, 0.016407395129032255, 0.018597719148148145, 0.023693119093023258, 0.018616026425925927, 0.019753410274509803, 0.015953475063492064, 0.0176522730862069, 140, 130, 3628, 5273, 8762, 5263, 3621, 7120, 3631, 130, 140, 120, 120, 7117, 3618
qS249,-1 4 -2;-1 8 -4;-1 47 -8;-1 2 -16;, 8, 14, 1.0, 8, 0.27280858676207514, 0.0316588671875, 0.03157741103125, 0.029830101382352942, 0.032886119064516134, 0.03991471980769231, 0.037793255000000005, 0.03663290692857143, 0.03773492622222222, 0.0450310362, 0.04218948719230769, 0.03990859411538462, 0.03555752120689655, 0.035561800551724136, 0.040270747360000005, 0.038737968615384616, 3552, 4047, 3511, 6669, 6977, 6768, 4496, 4309, 3725, 2505, 2781, 2880, 3651, 3324, 2740
qS984,-1 46 -2;-1 1 -4;-1 8 -8;-1 6 -16;, 0, 9, 0.52794395729527, 2, 0.006409202958093673, 0.01451537168115942, 0.015206885545454546, 0.016552537234375, 0.009841477970588234, 0.00908410747368421, 0.01186437128235294, 0.009177829724770643, 0.009620545701923076, 0.013555155043956043, 0.011949182738095239, 0.012375633951807229, 0.01476626463235294, 0.01937168465384615, 0.010122897385321102, 0.014530976125, 72, 111, 977, 938, 1844, 977, 5250, 6118, 5211, 33, 33, 72, 111, 1844, 938
qS1011,-1 46 -2;-1 10 -4;-1 4 -8;-1 47 -16;, 8, 7, 0.19023259038106202, 8, 0.4998372395833333, 0.1729623937142857, 0.14800439857142858, 0.2308810394, 0.17591835133333333, 0.1456688194285714, 0.14988516642857141, 0.16594260628571428, 0.16427829985714285, 0.1555353037142857, 0.15964311342857143, 0.13783489455555553, 0.145959845625, 0.14545519642857144, 0.17037435533333334, 0.15031399771428572, 16823, 13755, 14691, 18161, 16029, 15093, 12020, 12956, 15088, 16017, 18153, 12949, 12017, 13889, 13885
qS497,-1 7 -2;-1 1 -4;-1 4 -8;-1 2 -16;, 1, 8, 0.39634585258091265, 0, 0.0, 0.004768684580188679, 0.0051677595, 0.007251204225806452, 0.0027409568520547945, 0.0018529462888888888, 0.002588476784061697, 0.002630972763636364, 0.0018930884612476371, 0.007277135407142857, 0.009268540636363636, 0.010216382387755102, 0.004618559847926268, 0.005090357752525252, 0.007614703330827067, 0.005236416486910995, 45, 42, 1685, 1685, 3323, 1682, 1249, 2890, 1300, 96, 96, 45, 42, 3326, 1688
qS381,-1 9 -2;-1 10 -4;-1 2 -8;-1 6 -16;, 0, 10, 0.6381522147987192, 2, 0.0027644405645278628, 0.009905954480392158, 0.010111284990291264, 0.009742145504854369, 0.00841270715, 0.00671016696, 0.004701995404651163, 0.0143557041971831, 0.010437234298969072, 0.01068290209574468, 0.007301815891304348, 0.009459708320754719, 0.0020584071049382716, 0.004110377179591837, 0.0064155520128205135, 0.009415145177570094, 67, 86, 1523, 48, 48, 5464, 86, 67, 1523, 2961, 1504, 6921, 5483, 1504, 2961
qS561,-1 3 -2;-1 4 -4;-1 2 -8;-1 6 -16;, 4, 5, 0.4081195748250608, 0, 0.0, 0.009741664704761906, 0.015016562338235295, 0.011503302655172413, 0.007425896881481481, 0.008104281338709676, 0.005034218552763819, 0.013391528466666665, 0.01163621808988764, 0.010820342372340426, 0.007899428703125, 0.009377759327102804, 0.0033380531233333332, 0.009137777890909091, 0.007713203992307693, 0.01265970013580247, 181, 257, 1586, 97, 89, 6792, 232, 148, 2043, 3880, 1992, 8688, 6876, 1502, 3398
qS1114,-1 46 -2;-1 1 -4;-1 4 -8;-1 10 -16;, 1, 14, 1.0, 0, 0.0, 0.021314689170212765, 0.02381670797619048, 0.014307790999999999, 0.014377682788732395, 0.011390648284090909, 0.013039389115384615, 0.015031487686567164, 0.011248799764044944, 0.01041877940625, 0.018184266527272726, 0.02261065088888889, 0.018431848527272726, 0.023310386488372095, 0.010223376111111113, 0.011362852471910113, 178, 164, 6570, 6592, 12985, 6578, 5297, 11704, 5311, 192, 192, 178, 164, 12977, 6584
qS1192,-1 46 -2;-1 9 -4;-1 3 -8;-1 4 -16;, 2, 10, 0.8554280672005736, 10, 0.020623080298376482, 0.008090969588709678, 0.013962740847222222, 0.013350754853333334, 0.0078457828125, 0.013365007506666667, 0.015035009059701492, 0.0063302043987341775, 0.006010529023952096, 0.00394407992519685, 0.0033850700033783783, 0.004152202302904565, 0.010893864, 0.011325129244444445, 0.014021259777777776, 0.008430309775, 39, 79, 148, 91, 200, 130, 6814, 6844, 8, 8, 7, 47, 86, 225, 117
qS639,-1 1 -2;-1 3 -4;-1 47 -8;-1 6 -16;, 0, 0, 0.0, 0, 0.0, 4.852696734594857E-4, 5.705087045065602E-4, 5.095379317371371E-4, 0.0040615311686746985, 0.008478834361344539, 0.00937662521495327, 0.00634851371875, 0.009656911807692308, 0.0073179303333333326, 0.006454355435897436, 0.0028863071260744988, 0.008062234456000001, 0.004121314703703704, 0.0030316583933933934, 0.0024864416584158416, 18, 18, 77, 52, 86, 127, 62, 96, 103, 101, 59, 135, 93, 3587, 3631
qS192,-1 1 -2;-1 8 -4;-1 47 -8;-1 2 -16;, 0, 4, 0.31952515936157844, 0, 0.0, 0.00331403421192053, 0.0031157982398753894, 0.003997710944664032, 0.006159334414634147, 0.005333967893617022, 0.004383948004366812, 0.0024647156960784316, 0.00248366152853598, 0.00390666077992278, 0.0046008020275229355, 0.0033891340743243247, 0.0045946158073394494, 0.0019779892233201582, 0.004851248288461538, 0.0046199950272727275, 25, 29, 839, 54, 56, 963, 31, 29, 640, 1248, 634, 1544, 934, 837, 1450
qS724,-1 46 -2;-1 3 -4;-1 4 -8;-1 10 -16;, 1, 12, 0.6205028837074514, 0, 0.0, 0.02199282815217391, 0.02015187564, 0.014539095869565217, 0.0169039512, 0.00921212966972477, 0.014508831449275362, 0.012973744256410256, 0.008653253213675214, 0.019726952882352943, 0.01688796483333333, 0.01769260247368421, 0.027184387763157895, 0.020150666078431374, 0.010204750816326531, 0.0131462186025641, 308, 283, 6919, 6952, 13564, 6927, 5597, 12234, 5622, 333, 333, 308, 283, 13556, 6944
qS375,-1 7 -2;-1 5 -4;-1 4 -8;-1 2 -16;, 1, 9, 0.5998967813803119, 5, 5.103342689461597E-4, 0.005503661076923076, 0.004414529449339207, 0.006094309818181818, 0.001327030228116711, 0.0012760690331632654, 0.0018595329330855018, 0.002647896945026178, 0.0014136449081920905, 0.002495651303097345, 0.0029774698273809528, 0.0026047020833333333, 0.0029434092794117643, 0.006507736402597402, 0.005050920601010101, 0.005443116516304347, 6, 8, 1967, 1964, 3922, 1964, 1475, 3432, 31, 7, 7, 6, 7, 3925, 1967
qS475,-1 46 -2;-1 1 -4;-1 3 -8;-1 4 -16;, 2, 13, 0.8434541232050913, 10, 0.02158490566037736, 0.010394994762886599, 0.012270574228915664, 0.013280209631578947, 0.0064361807243589735, 0.014986328492537315, 0.011740455, 0.0077750791162790696, 0.00572222348, 0.004087805351020408, 0.00498357303482587, 0.004572032195833334, 0.009013442333333333, 0.009791712533980583, 0.012869973141025642, 0.009135166090909091, 67, 125, 166, 98, 198, 156, 6539, 6648, 110, 28, 23, 86, 139, 222, 127
qS172,-1 46 -2;-1 9 -4;-1 10 -8;-1 8 -16;, 0, 14, 1.0, 4, 0.00674432863274065, 0.016512122147540984, 0.011974638476190477, 0.011296117078651685, 0.0062416400062111806, 0.0063331538797468355, 0.007922943385826772, 0.011117669677777779, 0.007433412444444444, 0.009728457427184466, 0.008391508616666666, 0.011500009264367816, 0.008002498523809524, 0.008852793477876106, 0.007302400094890512, 0.0073735924963503644, 83, 61, 1165, 5480, 6563, 5458, 1143, 2248, 1165, 61, 83, 39, 39, 2248, 1143
qS671,-1 1 -2;-1 3 -4;-1 4 -8;-1 10 -16;, 1, 1, 0.0015241573842154378, 0, 0.0, 8.00285984884646E-4, 8.185256701277954E-4, 8.250455703764321E-4, 0.008445838714285715, 0.012767347544303798, 0.012212257146341464, 0.005597136245810056, 0.010574224936842106, 0.011126536366666669, 0.011491083920454547, 0.007154228475177305, 0.011920410273809523, 0.006066521825301205, 0.0035255205714285714, 0.003239003877022654, 28, 23, 110, 86, 139, 156, 67, 125, 166, 222, 127, 198, 98, 6531, 6640
qS1020,-1 7 -2;-1 8 -4;-1 2 -8;-1 6 -16;, 2, 10, 0.26686990844253783, 10, 0.4382716049382716, 0.05129735609090909, 0.033951956699999994, 0.03580078775, 0.035127025931034485, 0.030657811727272725, 0.03183127253125, 0.030159813764705883, 0.031920490875, 0.030590451848484846, 0.030930084515151512, 0.03861206522222222, 0.03637037978571429, 0.031166014909090912, 0.032506604322580644, 0.04013702452, 3354, 3354, 3709, 3706, 4059, 3706, 3706, 4164, 3706, 3354, 3354, 3354, 3354, 4062, 3709
qS324,-1 7 -2;-1 46 -4;-1 3 -8;-1 47 -16;, 3, 9, 0.21779615816513062, 1, 0.0023949488351839754, 0.008703816232758621, 0.009275624444444444, 0.008945948017094018, 0.010779579279569892, 0.010607333821052632, 0.010479181322916668, 0.009034507054054054, 0.013183694763157894, 0.013306434342105263, 0.02138456029787234, 0.012897069205128205, 0.009134914772727272, 0.007826737578125, 0.010772575085106383, 0.011799352305882351, 1480, 2411, 1504, 70, 59, 3721, 1931, 989, 1059, 153, 129, 3745, 4652, 83, 118
qS707,-1 1 -2;-1 10 -4;-1 4 -8;-1 6 -16;, 1, 14, 1.0, 0, 0.0, 0.017593576263157894, 0.022050928195652176, 0.0116164976091954, 0.01940155484615385, 0.019471316634615383, 0.013617050226666668, 0.02047019272, 0.018760514763636365, 0.011838147364705884, 0.008083757451612902, 0.010335541051546392, 0.005533042773480663, 0.009551027858490565, 0.008353517008333334, 0.005755496502857143, 178, 164, 6578, 192, 192, 5311, 164, 178, 6570, 12977, 6584, 11704, 5297, 6592, 12985
qS1012,-1 46 -2;-1 1 -4;-1 10 -8;-1 6 -16;, 0, 9, 0.5601903991494499, 0, 0.0, 0.01725114760344828, 0.02409185906122449, 0.015542818151515151, 0.01229571201219512, 0.011246849921348313, 0.009576149990476191, 0.012060675226190476, 0.008538057042016807, 0.01328305377631579, 0.017347563637931034, 0.01819294012727273, 0.021856334217391304, 0.022868736545454547, 0.01234399648192771, 0.015391188461538462, 150, 150, 5283, 5283, 10417, 5283, 5289, 10423, 5289, 150, 150, 150, 150, 10417, 5283
qS634,-1 7 -2;-1 46 -4;-1 4 -8;-1 47 -16;, 2, 9, 0.13427197468991436, 9, 0.4389288738357324, 0.03245338741935484, 0.038013803740740745, 0.03887006825925926, 0.04413928904347826, 0.037311363714285714, 0.03814660218518519, 0.03874130961538461, 0.03799365192592593, 0.035901458678571425, 0.03752769807142857, 0.04083386808, 0.0424515144, 0.053970354684210534, 0.038633751777777774, 0.08024207046153846, 4756, 3773, 7427, 5246, 4612, 6984, 3280, 3629, 9074, 12728, 10057, 9655, 6001, 7283, 10588
qS659,-1 9 -2;-1 1 -4;-1 3 -8;-1 10 -16;, 2, 8, 0.4676757300609536, 12, 0.6785714285714286, 5.764303469740634E-4, 0.002049506780737705, 0.0031090411708074536, 5.945374719764011E-4, 5.279153376623377E-4, 6.964631002785514E-4, 0.006217736062111801, 0.0060037003869047615, 9.209111577981651E-4, 6.443472596649485E-4, 3.7788417698113205E-4, 0.0036283340869565223, 0.004427316086956522, 0.005790122786127167, 0.005504684532967033, 7, 8, 63, 6, 6, 6, 35, 38, 10, 14, 10, 58, 55, 90, 89
qS895,-1 9 -2;-1 1 -4;-1 10 -8;-1 47 -16;, 0, 1, 0.1057282545090651, 0, 0.0, 0.0033192658754098363, 0.0047865115167464115, 0.002396847904534606, 0.006870213712328767, 0.01003089243, 0.006849685164383561, 0.005319921872340425, 0.0101081399, 0.009316428981651376, 0.011121270483516483, 0.009102625881818182, 0.008014964016000001, 0.005625408994382022, 0.004248699355932204, 0.003881956019305019, 9, 9, 2426, 36, 57, 73, 27, 46, 74, 93, 56, 83, 46, 3650, 3581
qS152,-1 7 -2;-1 46 -4;-1 9 -8;-1 4 -16;, 3, 5, 0.2311035439655063, 0, 0.0, 0.006044341674698795, 0.005266061057894737, 0.009914928376237624, 0.007929520984251969, 0.00935334921495327, 0.008939574732142857, 0.005443231967391305, 0.005727402274285714, 0.009723515796116506, 0.0152279135, 0.01045426696875, 0.006424918455128205, 0.009532081292452829, 0.010588185645833333, 0.016791024633333332, 1506, 3450, 1532, 53, 58, 6807, 3940, 2001, 2015, 98, 72, 6833, 8751, 84, 105
qS761,-1 46 -2;-1 9 -4;-1 1 -8;-1 3 -16;, 2, 6, 0.25726482512163307, 5, 0.047619047619047616, 0.007983674777777778, 0.006337377164556962, 0.004976371757425742, 0.007652653198473283, 0.007106497, 0.0034681763068965515, 0.010320939846938776, 0.008778411182608695, 0.007365357306569343, 0.0036203641366906476, 0.00691322875862069, 0.004018811626506024, 0.003516542375438596, 0.003125147496875, 0.003630006050359713, 35, 38, 10, 55, 58, 6, 90, 89, 63, 7, 8, 6, 6, 14, 10
qS843,-1 7 -2;-1 3 -4;-1 8 -8;-1 47 -16;, 0, 8, 0.3639215936594873, 3, 0.008417508417508417, 0.004220671721518987, 0.00633874310625, 0.005153040673469388, 0.0025471388715365244, 0.003601803629496403, 0.0032378173592233013, 0.004099453991803279, 0.003896779832684825, 0.004038549173387096, 0.0036116880613718413, 0.003458271683848797, 0.0066768164, 0.007145747140845071, 0.006102658793939394, 0.005251892541666667, 60, 55, 764, 1122, 1827, 1152, 985, 1695, 907, 45, 54, 75, 79, 1463, 749
qS719,-1 1 -2;-1 4 -4;-1 10 -8;-1 2 -16;, 4, 9, 0.3240988060449655, 2, 0.004575244219117101, 0.018349161745454545, 0.00987135594117647, 0.007728398453846153, 0.012538809225, 0.00789262905511811, 0.007950890452380953, 0.006186665411042945, 0.006684437866666667, 0.0028786569085714284, 0.0032489566850649352, 0.004193052970833333, 0.0078150279, 0.006604838111842104, 0.005680342242937853, 0.009615454076923076, 144, 96, 1303, 130, 79, 1722, 45, 42, 6485, 8129, 6536, 3329, 1688, 1252, 2896
qS65,-1 9 -2;-1 3 -4;-1 47 -8;-1 6 -16;, 0, 2, 0.003828392640961972, 0, 0.0, 5.179496690833765E-4, 5.142666320899335E-4, 4.838706661849711E-4, 0.0032503434545454544, 0.008471331184873948, 0.007665520763358779, 0.004310095889361702, 0.006877449849315069, 0.008050328944, 0.007686475664122138, 0.005454220740566037, 0.009385518457943927, 0.005501329703296703, 0.0032258349741935482, 0.003401840357859532, 6, 6, 6, 27, 49, 111, 38, 60, 87, 104, 55, 139, 90, 3722, 3731
qS945,-1 7 -2;-1 5 -4;-1 4 -8;-1 6 -16;, 1, 12, 0.6720113461995304, 1, 1.1458691417440129E-4, 0.005137520430769231, 0.005957848916666667, 0.004925395971563981, 0.0030395139574468087, 0.0029104940579710147, 0.004162789772727273, 0.004937049753694581, 0.0037235576542750926, 0.0038485468423076923, 0.00476339525, 0.005110528964285714, 0.007651424458015267, 0.0068082340272108835, 0.0038413113702290076, 0.002487905776119403, 6, 7, 6775, 1964, 3922, 1965, 1579, 3432, 31, 8, 7, 8, 8, 8733, 6776
qS911,-1 46 -2;-1 9 -4;-1 3 -8;-1 10 -16;, 2, 11, 0.7984737322412264, 9, 0.02116016052535571, 0.009709213233009708, 0.01696270325423729, 0.014295573985714285, 0.008087285653225806, 0.015738392984375, 0.014811484485294117, 0.004963671212871288, 0.005222185765625001, 0.003728054996296296, 0.003985183270916335, 0.004506121394618834, 0.010775465021276595, 0.012995125818181819, 0.013498721727272726, 0.005954953797619047, 38, 71, 122, 90, 174, 122, 5468, 5488, 6, 6, 6, 38, 71, 174, 90
